n,scheme,trial,latency_us
192,lattice_only,3249,85
192,hybrid,3250,90
192,hash_only,3250,1
192,lattice_only,3250,107
192,hybrid,3251,91
192,hash_only,3251,1
192,lattice_only,3251,87
192,hybrid,3252,90
192,hash_only,3252,1
192,lattice_only,3252,84
192,hybrid,3253,88
192,hash_only,3253,1
192,lattice_only,3253,97
192,hybrid,3254,96
192,hash_only,3254,1
192,lattice_only,3254,127
192,hybrid,3255,115
192,hash_only,3255,1
192,lattice_only,3255,84
192,hybrid,3256,92
192,hash_only,3256,1
192,lattice_only,3256,86
192,hybrid,3257,92
192,hash_only,3257,1
192,lattice_only,3257,83
192,hybrid,3258,88
192,hash_only,3258,1
192,lattice_only,3258,91
192,hybrid,3259,88
192,hash_only,3259,1
192,lattice_only,3259,105
192,hybrid,3260,93
192,hash_only,3260,1
192,lattice_only,3260,84
192,hybrid,3261,92
192,hash_only,3261,1
192,lattice_only,3261,87
192,hybrid,3262,89
192,hash_only,3262,1
192,lattice_only,3262,83
192,hybrid,3263,93
192,hash_only,3263,1
192,lattice_only,3263,86
192,hybrid,3264,88
192,hash_only,3264,1
192,lattice_only,3264,106
192,hybrid,3265,91
192,hash_only,3265,1
192,lattice_only,3265,84
192,hybrid,3266,89
192,hash_only,3266,1
192,lattice_only,3266,83
192,hybrid,3267,88
192,hash_only,3267,1
192,lattice_only,3267,84
192,hybrid,3268,92
192,hash_only,3268,1
192,lattice_only,3268,85
192,hybrid,3269,109
192,hash_only,3269,1
192,lattice_only,3269,85
192,hybrid,3270,92
192,hash_only,3270,1
192,lattice_only,3270,86
192,hybrid,3271,91
192,hash_only,3271,1
192,lattice_only,3271,83
192,hybrid,3272,88
192,hash_only,3272,1
192,lattice_only,3272,85
192,hybrid,3273,95
192,hash_only,3273,1
192,lattice_only,3273,117
192,hybrid,3274,111
192,hash_only,3274,1
192,lattice_only,3274,84
192,hybrid,3275,88
192,hash_only,3275,1
192,lattice_only,3275,84
192,hybrid,3276,88
192,hash_only,3276,1
192,lattice_only,3276,83
192,hybrid,3277,88
192,hash_only,3277,1
192,lattice_only,3277,105
192,hybrid,3278,88
192,hash_only,3278,1
192,lattice_only,3278,105
192,hybrid,3279,89
192,hash_only,3279,1
192,lattice_only,3279,84
192,hybrid,3280,89
192,hash_only,3280,1
192,lattice_only,3280,84
192,hybrid,3281,91
192,hash_only,3281,1
192,lattice_only,3281,84
192,hybrid,3282,95
192,hash_only,3282,1
192,lattice_only,3282,83
192,hybrid,3283,88
192,hash_only,3283,1
192,lattice_only,3283,104
192,hybrid,3284,93
192,hash_only,3284,1
192,lattice_only,3284,84
192,hybrid,3285,94
192,hash_only,3285,1
192,lattice_only,3285,84
192,hybrid,3286,88
192,hash_only,3286,1
192,lattice_only,3286,84
192,hybrid,3287,96
192,hash_only,3287,1
192,lattice_only,3287,84
192,hybrid,3288,109
192,hash_only,3288,1
192,lattice_only,3288,84
192,hybrid,3289,92
192,hash_only,3289,1
192,lattice_only,3289,84
192,hybrid,3290,88
192,hash_only,3290,1
192,lattice_only,3290,85
192,hybrid,3291,91
192,hash_only,3291,1
192,lattice_only,3291,91
192,hybrid,3292,92
192,hash_only,3292,1
192,lattice_only,3292,147
192,hybrid,3293,89
192,hash_only,3293,1
192,lattice_only,3293,87
192,hybrid,3294,90
192,hash_only,3294,1
192,lattice_only,3294,87
192,hybrid,3295,88
192,hash_only,3295,1
192,lattice_only,3295,87
192,hybrid,3296,96
192,hash_only,3296,1
192,lattice_only,3296,87
192,hybrid,3297,91
192,hash_only,3297,1
192,lattice_only,3297,106
192,hybrid,3298,90
192,hash_only,3298,1
192,lattice_only,3298,84
192,hybrid,3299,88
192,hash_only,3299,1
192,lattice_only,3299,84
192,hybrid,3300,91
192,hash_only,3300,1
192,lattice_only,3300,83
192,hybrid,3301,96
192,hash_only,3301,1
192,lattice_only,3301,85
192,hybrid,3302,111
192,hash_only,3302,1
192,lattice_only,3302,88
192,hybrid,3303,89
192,hash_only,3303,1
192,lattice_only,3303,84
192,hybrid,3304,88
192,hash_only,3304,1
192,lattice_only,3304,86
192,hybrid,3305,91
192,hash_only,3305,1
192,lattice_only,3305,85
192,hybrid,3306,90
192,hash_only,3306,1
192,lattice_only,3306,83
192,hybrid,3307,117
192,hash_only,3307,1
192,lattice_only,3307,84
192,hybrid,3308,88
192,hash_only,3308,1
192,lattice_only,3308,87
192,hybrid,3309,88
192,hash_only,3309,1
192,lattice_only,3309,83
192,hybrid,3310,88
192,hash_only,3310,1
192,lattice_only,3310,90
192,hybrid,3311,91
192,hash_only,3311,1
192,lattice_only,3311,140
192,hybrid,3312,93
192,hash_only,3312,1
192,lattice_only,3312,84
192,hybrid,3313,88
192,hash_only,3313,1
192,lattice_only,3313,86
192,hybrid,3314,91
192,hash_only,3314,1
192,lattice_only,3314,83
192,hybrid,3315,93
192,hash_only,3315,1
192,lattice_only,3315,83
192,hybrid,3316,88
192,hash_only,3316,1
192,lattice_only,3316,105
192,hybrid,3317,93
192,hash_only,3317,1
192,lattice_only,3317,83
192,hybrid,3318,92
192,hash_only,3318,1
192,lattice_only,3318,83
192,hybrid,3319,88
192,hash_only,3319,1
192,lattice_only,3319,83
192,hybrid,3320,94
192,hash_only,3320,1
192,lattice_only,3320,86
192,hybrid,3321,113
192,hash_only,3321,1
192,lattice_only,3321,84
192,hybrid,3322,89
192,hash_only,3322,1
192,lattice_only,3322,83
192,hybrid,3323,90
192,hash_only,3323,1
192,lattice_only,3323,87
192,hybrid,3324,91
192,hash_only,3324,1
192,lattice_only,3324,88
192,hybrid,3325,88
192,hash_only,3325,1
192,lattice_only,3325,87
192,hybrid,3326,113
192,hash_only,3326,1
192,lattice_only,3326,84
192,hybrid,3327,89
192,hash_only,3327,1
192,lattice_only,3327,87
192,hybrid,3328,90
192,hash_only,3328,1
192,lattice_only,3328,84
192,hybrid,3329,88
192,hash_only,3329,1
192,lattice_only,3329,89
192,hybrid,3330,89
192,hash_only,3330,1
192,lattice_only,3330,139
192,hybrid,3331,89
192,hash_only,3331,1
192,lattice_only,3331,84
192,hybrid,3332,94
192,hash_only,3332,1
192,lattice_only,3332,86
192,hybrid,3333,92
192,hash_only,3333,1
192,lattice_only,3333,84
192,hybrid,3334,93
192,hash_only,3334,1
192,lattice_only,3334,87
192,hybrid,3335,88
192,hash_only,3335,1
192,lattice_only,3335,105
192,hybrid,3336,92
192,hash_only,3336,1
192,lattice_only,3336,84
192,hybrid,3337,92
192,hash_only,3337,1
192,lattice_only,3337,84
192,hybrid,3338,88
192,hash_only,3338,1
192,lattice_only,3338,83
192,hybrid,3339,93
192,hash_only,3339,1
192,lattice_only,3339,83
192,hybrid,3340,109
192,hash_only,3340,1
192,lattice_only,3340,85
192,hybrid,3341,89
192,hash_only,3341,1
192,lattice_only,3341,84
192,hybrid,3342,92
192,hash_only,3342,1
192,lattice_only,3342,86
192,hybrid,3343,88
192,hash_only,3343,1
192,lattice_only,3343,84
192,hybrid,3344,88
192,hash_only,3344,1
192,lattice_only,3344,83
192,hybrid,3345,113
192,hash_only,3345,1
192,lattice_only,3345,84
192,hybrid,3346,92
192,hash_only,3346,1
192,lattice_only,3346,83
192,hybrid,3347,112
192,hash_only,3347,2
192,lattice_only,3347,130
192,hybrid,3348,125
192,hash_only,3348,1
192,lattice_only,3348,155
192,hybrid,3349,93
192,hash_only,3349,1
192,lattice_only,3349,84
192,hybrid,3350,92
192,hash_only,3350,1
192,lattice_only,3350,87
192,hybrid,3351,90
192,hash_only,3351,1
192,lattice_only,3351,85
192,hybrid,3352,92
192,hash_only,3352,1
192,lattice_only,3352,93
192,hybrid,3353,88
192,hash_only,3353,1
192,lattice_only,3353,106
192,hybrid,3354,89
192,hash_only,3354,1
192,lattice_only,3354,84
192,hybrid,3355,92
192,hash_only,3355,1
192,lattice_only,3355,87
192,hybrid,3356,91
192,hash_only,3356,1
192,lattice_only,3356,87
192,hybrid,3357,96
192,hash_only,3357,1
192,lattice_only,3357,85
192,hybrid,3358,88
192,hash_only,3358,1
192,lattice_only,3358,84
192,hybrid,3359,89
192,hash_only,3359,1
192,lattice_only,3359,84
192,hybrid,3360,89
192,hash_only,3360,1
192,lattice_only,3360,87
192,hybrid,3361,88
192,hash_only,3361,1
192,lattice_only,3361,83
192,hybrid,3362,98
192,hash_only,3362,1
192,lattice_only,3362,83
192,hybrid,3363,112
192,hash_only,3363,2
192,lattice_only,3363,84
192,hybrid,3364,92
192,hash_only,3364,1
192,lattice_only,3364,84
192,hybrid,3365,88
192,hash_only,3365,1
192,lattice_only,3365,83
192,hybrid,3366,92
192,hash_only,3366,1
192,lattice_only,3366,90
192,hybrid,3367,91
192,hash_only,3367,1
192,lattice_only,3367,150
192,hybrid,3368,90
192,hash_only,3368,1
192,lattice_only,3368,87
192,hybrid,3369,91
192,hash_only,3369,1
192,lattice_only,3369,84
192,hybrid,3370,92
192,hash_only,3370,1
192,lattice_only,3370,83
192,hybrid,3371,93
192,hash_only,3371,1
192,lattice_only,3371,85
192,hybrid,3372,88
192,hash_only,3372,1
192,lattice_only,3372,113
192,hybrid,3373,89
192,hash_only,3373,1
192,lattice_only,3373,84
192,hybrid,3374,88
192,hash_only,3374,1
192,lattice_only,3374,85
192,hybrid,3375,88
192,hash_only,3375,1
192,lattice_only,3375,83
192,hybrid,3376,93
192,hash_only,3376,1
192,lattice_only,3376,83
192,hybrid,3377,110
192,hash_only,3377,1
192,lattice_only,3377,85
192,hybrid,3378,90
192,hash_only,3378,1
192,lattice_only,3378,84
192,hybrid,3379,95
192,hash_only,3379,1
192,lattice_only,3379,83
192,hybrid,3380,88
192,hash_only,3380,1
192,lattice_only,3380,83
192,hybrid,3381,93
192,hash_only,3381,1
192,lattice_only,3381,83
192,hybrid,3382,112
192,hash_only,3382,1
192,lattice_only,3382,84
192,hybrid,3383,89
192,hash_only,3383,1
192,lattice_only,3383,84
192,hybrid,3384,104
192,hash_only,3384,1
192,lattice_only,3384,83
192,hybrid,3385,91
192,hash_only,3385,1
192,lattice_only,3385,88
192,hybrid,3386,92
192,hash_only,3386,1
192,lattice_only,3386,164
192,hybrid,3387,89
192,hash_only,3387,1
192,lattice_only,3387,83
192,hybrid,3388,88
192,hash_only,3388,1
192,lattice_only,3388,84
192,hybrid,3389,88
192,hash_only,3389,1
192,lattice_only,3389,83
192,hybrid,3390,96
192,hash_only,3390,1
192,lattice_only,3390,83
192,hybrid,3391,88
192,hash_only,3391,1
192,lattice_only,3391,84
192,hybrid,3392,92
192,hash_only,3392,1
192,lattice_only,3392,85
192,hybrid,3393,88
192,hash_only,3393,1
192,lattice_only,3393,85
192,hybrid,3394,88
192,hash_only,3394,1
192,lattice_only,3394,87
192,hybrid,3395,97
192,hash_only,3395,1
192,lattice_only,3395,83
192,hybrid,3396,112
192,hash_only,3396,1
192,lattice_only,3396,88
192,hybrid,3397,89
192,hash_only,3397,1
192,lattice_only,3397,84
192,hybrid,3398,90
192,hash_only,3398,1
192,lattice_only,3398,87
192,hybrid,3399,88
192,hash_only,3399,1
192,lattice_only,3399,89
192,hybrid,3400,88
192,hash_only,3400,1
192,lattice_only,3400,84
192,hybrid,3401,109
192,hash_only,3401,1
192,lattice_only,3401,90
192,hybrid,3402,88
192,hash_only,3402,1
192,lattice_only,3402,84
192,hybrid,3403,88
192,hash_only,3403,1
192,lattice_only,3403,84
192,hybrid,3404,92
192,hash_only,3404,1
192,lattice_only,3404,92
192,hybrid,3405,122
192,hash_only,3405,1
192,lattice_only,3405,108
192,hybrid,3406,89
192,hash_only,3406,1
192,lattice_only,3406,87
192,hybrid,3407,89
192,hash_only,3407,1
192,lattice_only,3407,87
192,hybrid,3408,88
192,hash_only,3408,1
192,lattice_only,3408,87
192,hybrid,3409,95
192,hash_only,3409,1
192,lattice_only,3409,84
192,hybrid,3410,111
192,hash_only,3410,1
192,lattice_only,3410,87
192,hybrid,3411,89
192,hash_only,3411,1
192,lattice_only,3411,85
192,hybrid,3412,91
192,hash_only,3412,1
192,lattice_only,3412,83
192,hybrid,3413,88
192,hash_only,3413,1
192,lattice_only,3413,90
192,hybrid,3414,90
192,hash_only,3414,1
192,lattice_only,3414,86
192,hybrid,3415,109
192,hash_only,3415,1
192,lattice_only,3415,87
192,hybrid,3416,89
192,hash_only,3416,1
192,lattice_only,3416,84
192,hybrid,3417,88
192,hash_only,3417,1
192,lattice_only,3417,86
192,hybrid,3418,88
192,hash_only,3418,1
192,lattice_only,3418,89
192,hybrid,3419,88
192,hash_only,3419,1
192,lattice_only,3419,104
192,hybrid,3420,90
192,hash_only,3420,1
192,lattice_only,3420,84
192,hybrid,3421,88
192,hash_only,3421,1
192,lattice_only,3421,83
192,hybrid,3422,88
192,hash_only,3422,1
192,lattice_only,3422,83
192,hybrid,3423,88
192,hash_only,3423,1
192,lattice_only,3423,108
192,hybrid,3424,123
192,hash_only,3424,2
192,lattice_only,3424,88
192,hybrid,3425,92
192,hash_only,3425,1
192,lattice_only,3425,86
192,hybrid,3426,94
192,hash_only,3426,1
192,lattice_only,3426,83
192,hybrid,3427,88
192,hash_only,3427,1
192,lattice_only,3427,83
192,hybrid,3428,93
192,hash_only,3428,1
192,lattice_only,3428,83
192,hybrid,3429,109
192,hash_only,3429,1
192,lattice_only,3429,85
192,hybrid,3430,88
192,hash_only,3430,1
192,lattice_only,3430,87
192,hybrid,3431,89
192,hash_only,3431,1
192,lattice_only,3431,85
192,hybrid,3432,91
192,hash_only,3432,1
192,lattice_only,3432,88
192,hybrid,3433,88
192,hash_only,3433,1
192,lattice_only,3433,83
192,hybrid,3434,110
192,hash_only,3434,1
192,lattice_only,3434,84
192,hybrid,3435,92
192,hash_only,3435,1
192,lattice_only,3435,84
192,hybrid,3436,90
192,hash_only,3436,1
192,lattice_only,3436,86
192,hybrid,3437,91
192,hash_only,3437,1
192,lattice_only,3437,94
192,hybrid,3438,91
192,hash_only,3438,1
192,lattice_only,3438,104
192,hybrid,3439,93
192,hash_only,3439,1
192,lattice_only,3439,87
192,hybrid,3440,90
192,hash_only,3440,1
192,lattice_only,3440,83
192,hybrid,3441,89
192,hash_only,3441,1
192,lattice_only,3441,85
192,hybrid,3442,88
192,hash_only,3442,1
192,lattice_only,3442,83
192,hybrid,3443,121
192,hash_only,3443,1
192,lattice_only,3443,87
192,hybrid,3444,89
192,hash_only,3444,1
192,lattice_only,3444,83
192,hybrid,3445,89
192,hash_only,3445,1
192,lattice_only,3445,83
192,hybrid,3446,88
192,hash_only,3446,1
192,lattice_only,3446,83
192,hybrid,3447,93
192,hash_only,3447,1
192,lattice_only,3447,86
192,hybrid,3448,109
192,hash_only,3448,1
192,lattice_only,3448,84
192,hybrid,3449,89
192,hash_only,3449,1
192,lattice_only,3449,84
192,hybrid,3450,89
192,hash_only,3450,1
192,lattice_only,3450,84
192,hybrid,3451,92
192,hash_only,3451,1
192,lattice_only,3451,88
192,hybrid,3452,91
192,hash_only,3452,1
192,lattice_only,3452,83
192,hybrid,3453,114
192,hash_only,3453,1
192,lattice_only,3453,84
192,hybrid,3454,93
192,hash_only,3454,1
192,lattice_only,3454,84
192,hybrid,3455,91
192,hash_only,3455,1
192,lattice_only,3455,86
192,hybrid,3456,91
192,hash_only,3456,1
192,lattice_only,3456,90
192,hybrid,3457,90
192,hash_only,3457,1
192,lattice_only,3457,105
192,hybrid,3458,89
192,hash_only,3458,1
192,lattice_only,3458,86
192,hybrid,3459,88
192,hash_only,3459,1
192,lattice_only,3459,87
192,hybrid,3460,88
192,hash_only,3460,1
192,lattice_only,3460,87
192,hybrid,3461,97
192,hash_only,3461,1
192,lattice_only,3461,83
192,hybrid,3462,123
192,hash_only,3462,1
192,lattice_only,3462,84
192,hybrid,3463,90
192,hash_only,3463,1
192,lattice_only,3463,84
192,hybrid,3464,88
192,hash_only,3464,1
192,lattice_only,3464,86
192,hybrid,3465,89
192,hash_only,3465,1
192,lattice_only,3465,83
192,hybrid,3466,96
192,hash_only,3466,1
192,lattice_only,3466,83
192,hybrid,3467,112
192,hash_only,3467,1
192,lattice_only,3467,84
192,hybrid,3468,89
192,hash_only,3468,1
192,lattice_only,3468,87
192,hybrid,3469,88
192,hash_only,3469,1
192,lattice_only,3469,83
192,hybrid,3470,90
192,hash_only,3470,1
192,lattice_only,3470,89
192,hybrid,3471,88
192,hash_only,3471,1
192,lattice_only,3471,84
192,hybrid,3472,110
192,hash_only,3472,1
192,lattice_only,3472,84
192,hybrid,3473,91
192,hash_only,3473,1
192,lattice_only,3473,90
192,hybrid,3474,88
192,hash_only,3474,1
192,lattice_only,3474,85
192,hybrid,3475,91
192,hash_only,3475,1
192,lattice_only,3475,91
192,hybrid,3476,92
192,hash_only,3476,1
192,lattice_only,3476,108
192,hybrid,3477,92
192,hash_only,3477,1
192,lattice_only,3477,87
192,hybrid,3478,92
192,hash_only,3478,1
192,lattice_only,3478,95
192,hybrid,3479,88
192,hash_only,3479,1
192,lattice_only,3479,87
192,hybrid,3480,93
192,hash_only,3480,1
192,lattice_only,3480,87
192,hybrid,3481,147
192,hash_only,3481,2
192,lattice_only,3481,84
192,hybrid,3482,88
192,hash_only,3482,1
192,lattice_only,3482,84
192,hybrid,3483,89
192,hash_only,3483,1
192,lattice_only,3483,83
192,hybrid,3484,88
192,hash_only,3484,1
192,lattice_only,3484,88
192,hybrid,3485,88
192,hash_only,3485,1
192,lattice_only,3485,83
192,hybrid,3486,113
192,hash_only,3486,1
192,lattice_only,3486,88
192,hybrid,3487,92
192,hash_only,3487,1
192,lattice_only,3487,86
192,hybrid,3488,92
192,hash_only,3488,1
192,lattice_only,3488,83
192,hybrid,3489,88
192,hash_only,3489,1
192,lattice_only,3489,92
192,hybrid,3490,88
192,hash_only,3490,1
192,lattice_only,3490,106
192,hybrid,3491,90
192,hash_only,3491,1
192,lattice_only,3491,88
192,hybrid,3492,92
192,hash_only,3492,1
192,lattice_only,3492,83
192,hybrid,3493,90
192,hash_only,3493,1
192,lattice_only,3493,83
192,hybrid,3494,92
192,hash_only,3494,1
192,lattice_only,3494,87
192,hybrid,3495,89
192,hash_only,3495,1
192,lattice_only,3495,109
192,hybrid,3496,89
192,hash_only,3496,1
192,lattice_only,3496,84
192,hybrid,3497,88
192,hash_only,3497,1
192,lattice_only,3497,83
192,hybrid,3498,89
192,hash_only,3498,1
192,lattice_only,3498,83
192,hybrid,3499,93
192,hash_only,3499,1
192,lattice_only,3499,87
192,hybrid,3500,149
192,hash_only,3500,1
192,lattice_only,3500,87
192,hybrid,3501,88
192,hash_only,3501,1
192,lattice_only,3501,84
192,hybrid,3502,88
192,hash_only,3502,1
192,lattice_only,3502,85
192,hybrid,3503,91
192,hash_only,3503,1
192,lattice_only,3503,88
192,hybrid,3504,88
192,hash_only,3504,1
192,lattice_only,3504,87
192,hybrid,3505,120
192,hash_only,3505,1
192,lattice_only,3505,86
192,hybrid,3506,91
192,hash_only,3506,1
192,lattice_only,3506,84
192,hybrid,3507,91
192,hash_only,3507,1
192,lattice_only,3507,86
192,hybrid,3508,91
192,hash_only,3508,1
192,lattice_only,3508,91
192,hybrid,3509,88
192,hash_only,3509,1
192,lattice_only,3509,108
192,hybrid,3510,89
192,hash_only,3510,1
192,lattice_only,3510,87
192,hybrid,3511,91
192,hash_only,3511,1
192,lattice_only,3511,83
192,hybrid,3512,89
192,hash_only,3512,1
192,lattice_only,3512,83
192,hybrid,3513,93
192,hash_only,3513,1
192,lattice_only,3513,87
192,hybrid,3514,91
192,hash_only,3514,1
192,lattice_only,3514,87
192,hybrid,3515,92
192,hash_only,3515,1
192,lattice_only,3515,83
192,hybrid,3516,89
192,hash_only,3516,1
192,lattice_only,3516,85
192,hybrid,3517,90
192,hash_only,3517,1
192,lattice_only,3517,83
192,hybrid,3518,93
192,hash_only,3518,1
192,lattice_only,3518,83
192,hybrid,3519,111
192,hash_only,3519,1
192,lattice_only,3519,87
192,hybrid,3520,88
192,hash_only,3520,1
192,lattice_only,3520,91
192,hybrid,3521,91
192,hash_only,3521,1
192,lattice_only,3521,83
192,hybrid,3522,90
192,hash_only,3522,1
192,lattice_only,3522,88
192,hybrid,3523,90
192,hash_only,3523,1
192,lattice_only,3523,111
192,hybrid,3524,90
192,hash_only,3524,1
192,lattice_only,3524,87
192,hybrid,3525,89
192,hash_only,3525,1
192,lattice_only,3525,87
192,hybrid,3526,91
192,hash_only,3526,1
192,lattice_only,3526,83
192,hybrid,3527,95
192,hash_only,3527,1
192,lattice_only,3527,83
192,hybrid,3528,88
192,hash_only,3528,1
192,lattice_only,3528,110
192,hybrid,3529,92
192,hash_only,3529,1
192,lattice_only,3529,83
192,hybrid,3530,88
192,hash_only,3530,1
192,lattice_only,3530,86
192,hybrid,3531,88
192,hash_only,3531,1
192,lattice_only,3531,87
192,hybrid,3532,93
192,hash_only,3532,1
192,lattice_only,3532,83
192,hybrid,3533,111
192,hash_only,3533,1
192,lattice_only,3533,84
192,hybrid,3534,89
192,hash_only,3534,1
192,lattice_only,3534,87
192,hybrid,3535,91
192,hash_only,3535,1
192,lattice_only,3535,83
192,hybrid,3536,90
192,hash_only,3536,1
192,lattice_only,3536,88
192,hybrid,3537,90
192,hash_only,3537,1
192,lattice_only,3537,140
192,hybrid,3538,92
192,hash_only,3538,1
192,lattice_only,3538,84
192,hybrid,3539,90
192,hash_only,3539,1
192,lattice_only,3539,84
192,hybrid,3540,91
192,hash_only,3540,1
192,lattice_only,3540,87
192,hybrid,3541,92
192,hash_only,3541,6
192,lattice_only,3541,83
192,hybrid,3542,88
192,hash_only,3542,1
192,lattice_only,3542,107
192,hybrid,3543,95
192,hash_only,3543,1
192,lattice_only,3543,83
192,hybrid,3544,89
192,hash_only,3544,1
192,lattice_only,3544,83
192,hybrid,3545,88
192,hash_only,3545,1
192,lattice_only,3545,84
192,hybrid,3546,96
192,hash_only,3546,1
192,lattice_only,3546,86
192,hybrid,3547,88
192,hash_only,3547,1
192,lattice_only,3547,84
192,hybrid,3548,89
192,hash_only,3548,1
192,lattice_only,3548,86
192,hybrid,3549,91
192,hash_only,3549,1
192,lattice_only,3549,83
192,hybrid,3550,92
192,hash_only,3550,1
192,lattice_only,3550,84
192,hybrid,3551,113
192,hash_only,3551,1
192,lattice_only,3551,87
192,hybrid,3552,112
192,hash_only,3552,1
192,lattice_only,3552,87
192,hybrid,3553,91
192,hash_only,3553,1
192,lattice_only,3553,84
192,hybrid,3554,92
192,hash_only,3554,1
192,lattice_only,3554,86
192,hybrid,3555,90
192,hash_only,3555,1
192,lattice_only,3555,92
192,hybrid,3556,88
192,hash_only,3556,1
192,lattice_only,3556,143
192,hybrid,3557,89
192,hash_only,3557,1
192,lattice_only,3557,87
192,hybrid,3558,92
192,hash_only,3558,1
192,lattice_only,3558,87
192,hybrid,3559,88
192,hash_only,3559,1
192,lattice_only,3559,83
192,hybrid,3560,95
192,hash_only,3560,1
192,lattice_only,3560,83
192,hybrid,3561,92
192,hash_only,3561,1
